Time,Marker0_ID,Marker0_x,Marker0_y,Marker0_z,Marker1_ID,Marker1_x,Marker1_y,Marker1_z,Marker2_ID,Marker2_x,Marker2_y,Marker2_z,Marker3_ID,Marker3_x,Marker3_y,Marker3_z,thetaR,thetaL,dutyR,dutyL,wx,wy,wz,ax,ay,az,Vbatt
1671151630.484391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671151630.4944344,0,-144.72821044921875,194.7412109375,140.6630859375,1,-107.51068115234375,115.627685546875,-242.56591796875,2,-55.33538818359375,116.6083984375,-254.26513671875,3,131.274169921875,195.892333984375,79.383544921875,0,0,0,0,0,0,0,0,0,0,0
1671151630.5043895,0,-144.66168212890625,194.7958984375,140.622314453125,1,-107.40557861328125,115.646240234375,-242.563720703125,2,-55.34307861328125,116.61865234375,-254.2548828125,3,131.2984619140625,195.968017578125,79.392578125,0,0,0,0,0,0,0,0,0,0,0
1671151630.5143883,0,-144.60760498046875,194.858154296875,140.570068359375,1,-107.46893310546875,115.6162109375,-242.564453125,2,-55.41131591796875,116.66015625,-254.27099609375,3,131.2967529296875,195.93017578125,79.39453125,0,0,0,0,0,0,0,0,0,0,0
1671151630.5243752,0,-144.666015625,194.80419921875,140.623291015625,1,-107.47967529296875,115.653076171875,-242.59423828125,2,-55.33013916015625,116.5810546875,-254.2373046875,3,131.32275390625,195.93896484375,79.39599609375,0,0,0,0,0,0,0,0,0,0,0
1671151630.5344622,0,-144.62451171875,194.846923828125,140.61669921875,1,-107.43096923828125,115.6826171875,-242.602294921875,2,-55.36956787109375,116.6142578125,-254.2744140625,3,131.2547607421875,195.91552734375,79.347900390625,0,0,0,0,0,0,0,0,0,0,0
1671151630.5444016,0,-144.63189697265625,194.79931640625,140.641845703125,1,-107.45135498046875,115.669189453125,-242.59619140625,2,-55.37677001953125,116.620849609375,-254.267578125,3,131.29736328125,195.922607421875,79.39013671875,0,0,0,0,0,0,0,0,0,0,0
1671151630.5543866,0,-144.67218017578125,194.765625,140.66064453125,1,-107.45751953125,115.718505859375,-242.610595703125,2,-55.31280517578125,116.625244140625,-254.24267578125,3,131.281982421875,195.967041015625,79.379150390625,0,0,0,0,0,0,0,0,0,0,0
1671151630.5643823,0,-144.59222412109375,194.844482421875,140.57275390625,1,-107.4912109375,115.69091796875,-242.62353515625,2,-55.37457275390625,116.652587890625,-254.279296875,3,131.31201171875,195.9580078125,79.38623046875,0,0,0,0,0,0,0,0,0,0,0
1671151630.574362,0,-144.62884521484375,194.798828125,140.59716796875,1,-107.49639892578125,115.66943359375,-242.609130859375,2,-55.306884765625,116.57958984375,-254.231689453125,3,131.3331298828125,195.948974609375,79.396240234375,0,0,0,0,0,0,0,0,0,0,0
1671151630.584365,0,-144.622802734375,194.805419921875,140.665771484375,1,-107.4154052734375,115.69873046875,-242.618896484375,2,-55.39385986328125,116.64306640625,-254.2685546875,3,131.3104248046875,195.93115234375,79.355712890625,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.17,1.84,9.62,11.701933408
1671151630.5943751,0,-144.58984375,194.809326171875,140.62060546875,1,-107.5030517578125,115.6904296875,-242.61767578125,2,-55.3736572265625,116.67578125,-254.28955078125,3,131.3057861328125,195.9296875,79.371337890625,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.17,1.84,9.62,11.701933408
1671151630.6043668,0,-144.61273193359375,194.80859375,140.636474609375,1,-107.44830322265625,115.685791015625,-242.595947265625,2,-55.32904052734375,116.596435546875,-254.23193359375,3,131.3125,195.9580078125,79.4013671875,0.0,0.0,0.0,0.0,0.2822222222222222,-0.0033333333333333335,-0.0011111111111111111,-0.18,1.85,9.7,11.701933408
1671151630.6143923,0,-144.553955078125,194.849609375,140.567138671875,1,-107.54974365234375,115.650146484375,-242.572509765625,2,-55.36431884765625,116.63232421875,-254.25048828125,3,131.2681884765625,195.97119140625,79.4140625,0.0,0.0,0.0,0.0,0.2822222222222222,-0.0033333333333333335,-0.0011111111111111111,-0.18,1.85,9.7,11.701933408
1671151630.624395,0,-144.59088134765625,194.891357421875,140.56494140625,1,-107.501953125,115.69091796875,-242.6484375,2,-55.32574462890625,116.622802734375,-254.255126953125,3,131.2508544921875,195.95849609375,79.390869140625,0.0,0.0,0.0,0.0,0.2822222222222222,-0.0033333333333333335,-0.0011111111111111111,-0.18,1.85,9.7,11.701933408
1671151630.634488,0,-144.8006591796875,194.674072265625,140.702880859375,1,-107.44354248046875,115.6484375,-242.570556640625,2,-55.35687255859375,116.649658203125,-254.28125,3,131.2685546875,195.888671875,79.400390625,0.0,0.0,0.0,0.0,0.2822222222222222,-0.0033333333333333335,-0.0011111111111111111,-0.18,1.85,9.7,11.701933408
1671151630.6443634,0,-144.613037109375,194.825927734375,140.64013671875,1,-107.45343017578125,115.6083984375,-242.564208984375,2,-55.38848876953125,116.645751953125,-254.275146484375,3,131.22998046875,195.921142578125,79.389892578125,0.0,0.0,0.0,0.0,0.2822222222222222,-0.0033333333333333335,-0.0011111111111111111,-0.18,1.85,9.7,11.701933408
1671151630.654376,0,-144.70660400390625,194.7666015625,140.6806640625,1,-107.43963623046875,115.6376953125,-242.56689453125,2,-55.35955810546875,116.60888671875,-254.24951171875,3,131.2493896484375,195.916015625,79.42919921875,0.0,0.0,0.0,0.0,0.2822222222222222,-0.0033333333333333335,-0.0011111111111111111,-0.18,1.85,9.7,11.701933408
1671151630.6643405,0,-144.66845703125,194.8251953125,140.595458984375,1,-107.50970458984375,115.62109375,-242.585205078125,2,-55.3895263671875,116.634765625,-254.266357421875,3,131.2857666015625,195.8974609375,79.451416015625,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.83,9.66,11.682172192000001
1671151630.6743495,0,-144.6380615234375,194.81884765625,140.59814453125,1,-107.509033203125,115.594970703125,-242.582763671875,2,-55.36749267578125,116.593994140625,-254.24658203125,3,131.2330322265625,195.912353515625,79.447998046875,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.83,9.66,11.682172192000001
1671151630.6843705,0,-144.65521240234375,194.780029296875,140.69970703125,1,-107.4085693359375,115.58837890625,-242.548583984375,2,-55.41168212890625,116.659912109375,-254.25341796875,3,131.2259521484375,195.860107421875,79.411376953125,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.83,9.66,11.682172192000001
1671151630.6943545,0,-144.65142822265625,194.810302734375,140.63037109375,1,-107.49615478515625,115.63134765625,-242.576416015625,2,-55.3785400390625,116.646484375,-254.27392578125,3,131.240966796875,195.891845703125,79.3955078125,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.83,9.66,11.682172192000001
1671151630.7043476,0,-144.63427734375,194.81591796875,140.620361328125,1,-107.35626220703125,115.60546875,-242.577880859375,2,-55.31549072265625,116.62109375,-254.276611328125,3,131.2615966796875,195.936279296875,79.382568359375,0.0,0.0,0.0,0.0,-0.2833333333333333,0.0022222222222222222,0.0011111111111111111,-0.16,1.85,9.71,11.698639872000001
1671151630.7143767,0,-144.62823486328125,194.774658203125,140.615966796875,1,-107.48394775390625,115.659423828125,-242.585205078125,2,-55.34197998046875,116.62744140625,-254.235595703125,3,131.3009033203125,195.899658203125,79.383056640625,0.0,0.0,0.0,0.0,-0.2833333333333333,0.0022222222222222222,0.0011111111111111111,-0.16,1.85,9.71,11.698639872000001
1671151630.7243195,0,-144.619873046875,194.82666015625,140.610595703125,1,-107.51080322265625,115.671142578125,-242.61181640625,2,-55.28082275390625,116.582275390625,-254.22607421875,3,131.2452392578125,195.95751953125,79.422607421875,0.0,0.0,0.0,0.0,-0.2833333333333333,0.0022222222222222222,0.0011111111111111111,-0.16,1.85,9.71,11.698639872000001
1671151630.7344062,0,-144.69671630859375,194.75439453125,140.67236328125,1,-107.4244384765625,115.710205078125,-242.586669921875,2,-55.38189697265625,116.64501953125,-254.267333984375,3,131.2791748046875,195.894775390625,79.373779296875,0.0,0.0,0.0,0.0,-0.2833333333333333,0.0022222222222222222,0.0011111111111111111,-0.16,1.85,9.71,11.698639872000001
1671151630.7443197,0,-144.74365234375,194.70849609375,140.708740234375,1,-107.5169677734375,115.698486328125,-242.584228515625,2,-55.40301513671875,116.640380859375,-254.236328125,3,131.2633056640625,195.92919921875,79.352294921875,0.0,0.0,0.0,0.0,-0.2833333333333333,0.0022222222222222222,0.0011111111111111111,-0.16,1.85,9.71,11.698639872000001
1671151630.7543898,0,-144.64691162109375,194.733642578125,140.6904296875,1,-107.468505859375,115.697021484375,-242.614501953125,2,-55.38970947265625,116.61962890625,-254.26513671875,3,131.1771240234375,196.00634765625,79.353271484375,0.0,0.0,0.0,0.0,-0.2833333333333333,0.0022222222222222222,0.0011111111111111111,-0.16,1.85,9.71,11.698639872000001
1671151630.76441,0,-144.75836181640625,194.703369140625,140.615234375,1,-107.55731201171875,115.651123046875,-242.581298828125,2,-55.4091796875,116.640625,-254.279052734375,3,131.27001953125,195.928955078125,79.401611328125,0.0,0.0,0.0,0.0,-0.0011111111111111111,0.0033333333333333335,-0.0,-0.18,1.83,9.69,11.688759264
1671151630.7743857,0,-144.6702880859375,194.841796875,140.6083984375,1,-107.52093505859375,115.6904296875,-242.59326171875,2,-55.30010986328125,116.6005859375,-254.26806640625,3,131.233642578125,195.95458984375,79.412353515625,0.0,0.0,0.0,0.0,-0.0011111111111111111,0.0033333333333333335,-0.0,-0.18,1.83,9.69,11.688759264
1671151630.78447,0,-144.61669921875,194.826171875,140.647705078125,1,-107.4373779296875,115.673828125,-242.591796875,2,-55.36004638671875,116.6171875,-254.279541015625,3,131.2545166015625,195.917724609375,79.38916015625,0.0,0.0,0.0,0.0,-0.0011111111111111111,0.0033333333333333335,-0.0,-0.18,1.83,9.69,11.688759264
1671151630.794392,0,-144.64373779296875,194.781005859375,140.6708984375,1,-107.518798828125,115.64306640625,-242.581298828125,2,-55.39117431640625,116.6416015625,-254.259765625,3,131.2681884765625,195.896728515625,79.388671875,0.0,0.0,0.0,0.0,-0.0011111111111111111,0.0033333333333333335,-0.0,-0.18,1.83,9.69,11.688759264
1671151630.804369,0,-144.61920166015625,194.832275390625,140.642822265625,1,-107.46209716796875,115.672607421875,-242.572509765625,2,-55.32122802734375,116.622802734375,-254.2373046875,3,131.319580078125,195.963134765625,79.378662109375,0.0,0.0,0.0,0.0,-0.0011111111111111111,0.0033333333333333335,-0.0,-0.18,1.83,9.69,11.688759264
1671151630.8143852,0,-144.60296630859375,194.76904296875,140.62109375,1,-107.49127197265625,115.625732421875,-242.57470703125,2,-55.35858154296875,116.628173828125,-254.2470703125,3,131.3001708984375,195.9248046875,79.42919921875,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.81,9.69,11.695346336
1671151630.824379,0,-144.61669921875,194.7626953125,140.663330078125,1,-107.48876953125,115.649658203125,-242.59228515625,2,-55.36468505859375,116.6259765625,-254.2392578125,3,131.28466796875,195.93115234375,79.423095703125,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.81,9.69,11.695346336
1671151630.8345137,0,-144.6815185546875,194.76318359375,140.673583984375,1,-107.4176025390625,115.66943359375,-242.567138671875,2,-55.38897705078125,116.6201171875,-254.26171875,3,131.2637939453125,195.9189453125,79.381103515625,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.81,9.69,11.695346336
1671151630.8443272,0,-144.73919677734375,194.671875,140.719970703125,1,-107.5093994140625,115.623779296875,-242.590087890625,2,-55.35015869140625,116.623779296875,-254.255615234375,3,131.266845703125,195.91650390625,79.372802734375,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.81,9.69,11.695346336
1671151630.854372,0,-144.61767578125,194.844482421875,140.625732421875,1,-107.45611572265625,115.65966796875,-242.606689453125,2,-55.28643798828125,116.5791015625,-254.226806640625,3,131.3070068359375,195.972412109375,79.410400390625,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.81,9.69,11.695346336
1671151630.8643541,0,-144.71832275390625,194.749755859375,140.65625,1,-107.47088623046875,115.654052734375,-242.607421875,2,-55.36151123046875,116.628173828125,-254.275390625,3,131.3056640625,196.005859375,79.370849609375,0.0,0.0,0.0,0.0,0.0011111111111111111,-0.0011111111111111111,0.0011111111111111111,-0.17,1.81,9.69,11.695346336
1671151630.8743558,0,-144.59661865234375,194.78955078125,140.632568359375,1,-107.5057373046875,115.695068359375,-242.5927734375,2,-55.32666015625,116.631103515625,-254.2333984375,3,131.306640625,195.961181640625,79.38134765625,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0011111111111111111,-0.2822222222222222,-0.16,1.84,9.66,11.711814016
1671151630.8844194,0,-144.6141357421875,194.841064453125,140.63623046875,1,-107.42022705078125,115.679443359375,-242.60498046875,2,-55.35260009765625,116.598388671875,-254.24658203125,3,131.2943115234375,195.936279296875,79.358154296875,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0011111111111111111,-0.2822222222222222,-0.16,1.84,9.66,11.711814016
1671151630.8943489,0,-144.73736572265625,194.699462890625,140.71875,1,-107.46435546875,115.6455078125,-242.609375,2,-55.34210205078125,116.608154296875,-254.251953125,3,131.3052978515625,195.93017578125,79.3701171875,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0011111111111111111,-0.2822222222222222,-0.16,1.84,9.66,11.711814016
1671151630.9043593,0,-144.65191650390625,194.744140625,140.681884765625,1,-107.40289306640625,115.680419921875,-242.5947265625,2,-55.34307861328125,116.588134765625,-254.238037109375,3,131.23828125,196.001708984375,79.39501953125,0.0,0.0,0.0,0.0,0.2833333333333333,-0.0,-0.0,-0.18,1.83,9.71,11.678878656
1671151630.9143686,0,-144.71685791015625,194.728271484375,140.598876953125,1,-107.4910888671875,115.6806640625,-242.6171875,2,-55.33453369140625,116.588623046875,-254.246337890625,3,131.297607421875,195.99951171875,79.41015625,0.0,0.0,0.0,0.0,0.2833333333333333,-0.0,-0.0,-0.18,1.83,9.71,11.678878656
1671151630.9243722,0,-144.6082763671875,194.8583984375,140.58349609375,1,-107.45916748046875,115.674560546875,-242.605712890625,2,-55.26470947265625,116.60888671875,-254.23291015625,3,131.34375,196.012939453125,79.360595703125,0.0,0.0,0.0,0.0,0.2833333333333333,-0.0,-0.0,-0.18,1.83,9.71,11.678878656
1671151630.934463,0,-144.5870361328125,194.828857421875,140.631103515625,1,-107.3922119140625,115.692138671875,-242.59912109375,2,-55.387939453125,116.659423828125,-254.27001953125,3,131.281982421875,195.978515625,79.3408203125,0.0,0.0,0.0,0.0,0.2833333333333333,-0.0,-0.0,-0.18,1.83,9.71,11.678878656
1671151630.9443655,0,-144.6907958984375,194.723876953125,140.65673828125,1,-107.48095703125,115.7548828125,-242.650390625,2,-55.36944580078125,116.6484375,-254.24267578125,3,131.3006591796875,196.023193359375,79.346923828125,0.0,0.0,0.0,0.0,0.2833333333333333,-0.0,-0.0,-0.18,1.83,9.71,11.678878656
1671151630.9543903,0,-144.645751953125,194.824951171875,140.660400390625,1,-107.416259765625,115.74560546875,-242.620361328125,2,-55.30859375,116.5693359375,-254.254638671875,3,131.3155517578125,196.0322265625,79.403076171875,0.0,0.0,0.0,0.0,0.2833333333333333,-0.0,-0.0,-0.18,1.83,9.71,11.678878656
1671151630.964488,0,-144.6251220703125,194.866455078125,140.5830078125,1,-107.4840087890625,115.73046875,-242.652587890625,2,-55.36724853515625,116.622314453125,-254.2509765625,3,131.3135986328125,196.009521484375,79.35302734375,0.0,0.0,0.0,0.0,0.0022222222222222222,-0.0022222222222222222,0.0011111111111111111,-0.17,1.83,9.7,11.705226944
1671151630.9743977,0,-144.61572265625,194.83837890625,140.587890625,1,-107.52490234375,115.744873046875,-242.63037109375,2,-55.35345458984375,116.630615234375,-254.254638671875,3,131.263427734375,196.064453125,79.375732421875,0.0,0.0,0.0,0.0,0.0022222222222222222,-0.0022222222222222222,0.0011111111111111111,-0.17,1.83,9.7,11.705226944
1671151630.9843307,0,-144.65863037109375,194.77392578125,140.646728515625,1,-107.37152099609375,115.731689453125,-242.623046875,2,-55.36773681640625,116.62548828125,-254.27880859375,3,131.3265380859375,195.9541015625,79.34619140625,0.0,0.0,0.0,0.0,0.0022222222222222222,-0.0022222222222222222,0.0011111111111111111,-0.17,1.83,9.7,11.705226944
1671151630.9943821,0,-144.600830078125,194.83203125,140.627197265625,1,-107.45416259765625,115.67041015625,-242.64111328125,2,-55.37860107421875,116.628173828125,-254.269775390625,3,131.3023681640625,195.968505859375,79.32275390625,0.0,0.0,0.0,0.0,0.0022222222222222222,-0.0022222222222222222,0.0011111111111111111,-0.17,1.83,9.7,11.705226944
1671151631.0043614,0,-144.5972900390625,194.827880859375,140.6328125,1,-107.3876953125,115.734130859375,-242.630859375,2,-55.3212890625,116.597412109375,-254.25244140625,3,131.309814453125,196.040283203125,79.345947265625,0.0,0.0,0.0,0.0,0.0022222222222222222,-0.0022222222222222222,0.0011111111111111111,-0.17,1.83,9.7,11.705226944
