t,x,y,z,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,dutyR,dutyL,Vbatt
0.00000000000000000,0.00334134325359552,0.04663266311547366,0.03253595066125956,0.10438609749014452,-0.64908081232952131,0.60209034785033722,0.45308371714496731,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.01011204719543457,0.00334134325359552,0.04663266311547366,0.03253595066125956,0.70523965841725855,-0.00479495455648092,0.00371337448051639,0.70894304669435682,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.02005553245544434,0.00331775035853273,0.04664970889406126,0.03252776043273711,0.70524163120123939,-0.00459356693884629,0.00383054033385988,0.70894179431328808,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.03008723258972168,0.00344981664200200,0.04663433300866487,0.03253958620809520,0.70532472511861488,-0.00475305738969867,0.00378869915204056,0.70885829778633191,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.04007625579833984,0.00338574580687909,0.04665061494616454,0.03252197822803467,0.70528313694272338,-0.00479336924759994,0.00371298400098403,0.70889980540644537,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.05009078979492188,0.00327481075870920,0.04663539333861112,0.03253545052464417,0.70528782298918913,-0.00459741026235105,0.00382408403408248,0.70889585056152637,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.06007528305053711,0.00337499294445284,0.04664498430012581,0.03255419739184713,0.70531281444844840,-0.00475220828225495,0.00365291491789433,0.70887086729802440,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.07005453109741211,0.00333108484305272,0.04667144818534968,0.03255267345952893,0.70525868449442797,-0.00460927441956811,0.00369745314319504,0.70892543428400712,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.08011651039123535,0.00331219555741822,0.04663410801653402,0.03251712450656491,0.70525228957459263,-0.00469706538196182,0.00377842007892882,0.70893079293278005,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.09007859230041504,0.00331230377365484,0.04665522112121956,0.03251864432621639,0.70518347887954480,-0.00466202212481148,0.00381853093256406,0.70899925633710470,0.00000000000000000,-0.00000000000000000,-0.00111111111111111,-0.20999999999999999,1.85000000000000009,9.64000000000000057,0.00000000000000000,0.00000000000000000,11.81391363200000022
0.10007357597351074,0.00333585331941562,0.04663640888042878,0.03252530752288984,0.70529806593995747,-0.00463358852118819,0.00379881944284864,0.70888555988227886,0.00000000000000000,-0.00000000000000000,-0.00111111111111111,-0.20999999999999999,1.85000000000000009,9.64000000000000057,0.00000000000000000,0.00000000000000000,11.81391363200000022
