t,x,y,z,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,dutyR,dutyL,Vbatt
0.00000000000000000,-0.09870862109416664,-0.01647993013990524,0.03186634414723361,0.10438609749014452,-0.64908081232952131,0.60209034785033722,0.45308371714496731,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.01008939743041992,-0.09870862109416664,-0.01647993013990524,0.03186634414723361,0.71187040677660340,-0.00439953017330609,0.00602209401003123,0.70227124565491172,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.01999878883361816,-0.09875652935740435,-0.01646100463357346,0.03187779708861868,0.71186092407379653,-0.00437744381926730,0.00595577984934035,0.70228156137605957,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.03000116348266602,-0.09877484379202066,-0.01648288603154638,0.03187586741901748,0.71184144611698696,-0.00422039823923324,0.00621285828796834,0.70230003860221513,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.03999114036560059,-0.09868305818175360,-0.01649598812475600,0.03184939370912297,0.71187120017433692,-0.00445438567422633,0.00602591025535395,0.70227006287909588,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.05006289482116699,-0.09866517590230156,-0.01646522019841431,0.03181116707839821,0.71188487929611244,-0.00450705268986553,0.00597189396642946,0.70225632185695830,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.05998158454895020,-0.09874665564943330,-0.01648332939209178,0.03183784183223113,0.71190506475469884,-0.00436514277679717,0.00607218533643053,0.70223589545848941,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.06998157501220703,-0.09870042951924661,-0.01648268870307971,0.03185263153971114,0.71185173187299511,-0.00435257508999906,0.00622849699617739,0.70228866767496123,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.08008289337158203,-0.09872291397064878,-0.01647833646193319,0.03183964343727095,0.71186977447813904,-0.00430858469559170,0.00622835326107445,0.70227065145712830,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.08998727798461914,-0.09876787969352532,-0.01645669042636225,0.03185145368124258,0.71190805860998951,-0.00429740712181709,0.00605076282927181,0.70223346306436352,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.09997963905334473,-0.09863298727764772,-0.01646709351821265,0.03185480482212567,0.71185313862509114,-0.00450705058110408,0.00596409319422984,0.70228856257028494,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.11000466346740723,-0.09873432133535634,-0.01647980418323797,0.03184930423730600,0.71192393585594793,-0.00439655025902711,0.00603140216964210,0.70221691954058196,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.11998438835144043,-0.09872794100778447,-0.01646016036380233,0.03185424134522587,0.71190688260245416,-0.00425426368790776,0.00608795285792255,0.70223459653717502,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.13007164001464844,-0.09879780662607339,-0.01646168625659439,0.03186277136253399,0.71189040180693508,-0.00420505477105704,0.00612581321223524,0.70225127108608443,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.13998436927795410,-0.09878491565706357,-0.01652414209119310,0.03184169727937012,0.71185843210092603,-0.00435965667850618,0.00620458977609207,0.70228204384432846,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.15002560615539551,-0.09867162672653611,-0.01648166538488887,0.03182878017116077,0.71192490602064984,-0.00448214568169479,0.00599376453157557,0.70221571710145914,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
