t,x,y,z,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,dutyR,dutyL,Vbatt
0.00000000000000000,0.03638932394507936,-0.00234074873913138,0.03167512145348095,0.10438609749014452,-0.64908081232952131,0.60209034785033722,0.45308371714496731,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.01006150245666504,0.03638932394507936,-0.00234074873913138,0.03167512145348095,0.69234412391661992,-0.00339932555936108,0.00490923633698862,0.72154276246280613,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.02004599571228027,0.03637354161824766,-0.00239014045599693,0.03167031060989746,0.69229807725878745,-0.00346203424301663,0.00502069516924580,0.72158587788474948,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.03003501892089844,0.03631108213081317,-0.00240135722650851,0.03165614888553276,0.69227861465803553,-0.00342763914491309,0.00513543944994673,0.72160390675127273,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.04015970230102539,0.03636414598622793,-0.00236805137916456,0.03169738269202998,0.69229309175711651,-0.00345324514029652,0.00497397457284986,0.72159102667669206,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.05006003379821777,0.03631627392116568,-0.00237502742190399,0.03168543983786907,0.69228321971409867,-0.00341971522365784,0.00505676988053326,0.72160008199032644,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.06003761291503906,0.03636865972922837,-0.00239135657687566,0.03169409323045005,0.69231180394869529,-0.00349652582706377,0.00496252294450645,0.72157294418961448,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.07004237174987793,0.03636040395633422,-0.00235750724217550,0.03166222017428428,0.69234063821066927,-0.00343856914980104,0.00502172220160666,0.72154514704928530,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.08000922203063965,0.03632516133813953,-0.00237045368906799,0.03167619558511889,0.69229515643053152,-0.00334032212400399,0.00510270764897445,0.72158867854587561,0.00000000000000000,-0.00111111111111111,-0.00000000000000000,-0.17999999999999999,1.85000000000000009,9.68999999999999950,0.00000000000000000,0.00000000000000000,11.67229158399999989
0.09003543853759766,0.03630467908157029,-0.00233131397907176,0.03166870747291527,0.69235808985318692,-0.00336218471311431,0.00495727169503218,0.72152920702223999,0.00000000000000000,-0.00111111111111111,-0.00000000000000000,-0.17999999999999999,1.85000000000000009,9.68999999999999950,0.00000000000000000,0.00000000000000000,11.67229158399999989
