Time,Marker0_ID,Marker0_x,Marker0_y,Marker0_z,Marker1_ID,Marker1_x,Marker1_y,Marker1_z,Marker2_ID,Marker2_x,Marker2_y,Marker2_z,Marker3_ID,Marker3_x,Marker3_y,Marker3_z,thetaR,thetaL,dutyR,dutyL,wx,wy,wz,ax,ay,az,Vbatt
1671151701.8334649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671151701.8435395,0,-85.00347900390625,195.27880859375,61.617431640625,1,18.22900390625,115.994384765625,-309.813720703125,2,71.2974853515625,117.677001953125,-312.310791015625,3,196.6790771484375,195.998046875,50.76220703125,0,0,0,0,0,0,0,0,0,0,0
1671151701.8535182,0,-85.03997802734375,195.275146484375,61.59716796875,1,18.17138671875,115.942626953125,-309.8095703125,2,71.3145751953125,117.635498046875,-312.262451171875,3,196.6678466796875,195.98974609375,50.787353515625,0,0,0,0,0,0,0,0,0,0,0
1671151701.8635266,0,-85.03326416015625,195.286376953125,61.60009765625,1,18.1829833984375,115.966064453125,-309.786376953125,2,71.2769775390625,117.70166015625,-312.33203125,3,196.667236328125,195.98876953125,50.791259765625,0,0,0,0,0,0,0,0,0,0,0
1671151701.8735087,0,-85.01055908203125,195.260009765625,61.6357421875,1,18.185546875,115.97802734375,-309.782958984375,2,71.3046875,117.672607421875,-312.26220703125,3,196.643310546875,195.988037109375,50.7734375,0,0,0,0,0,0,0,0,0,0,0
1671151701.8836079,0,-85.07757568359375,195.288818359375,61.629638671875,1,18.119384765625,116.00048828125,-309.804931640625,2,71.3162841796875,117.665771484375,-312.281005859375,3,196.628662109375,195.978515625,50.767578125,0,0,0,0,0,0,0,0,0,0,0
1671151701.8934894,0,-84.983642578125,195.298095703125,61.643798828125,1,18.2083740234375,115.967041015625,-309.812744140625,2,71.28271484375,117.6884765625,-312.29833984375,3,196.6357421875,195.978271484375,50.781005859375,0,0,0,0,0,0,0,0,0,0,0
1671151701.9035058,0,-85.06524658203125,195.25,61.595947265625,1,18.1246337890625,115.98291015625,-309.788330078125,2,71.2877197265625,117.6513671875,-312.26025390625,3,196.62255859375,195.9970703125,50.792724609375,0,0,0,0,0,0,0,0,0,0,0
1671151701.9134932,0,-85.08477783203125,195.265869140625,61.6103515625,1,18.1317138671875,115.987060546875,-309.736328125,2,71.3017578125,117.63525390625,-312.279296875,3,196.6673583984375,196.0009765625,50.801025390625,0,0,0,0,0,0,0,0,0,0,0
1671151701.9235263,0,-85.0745849609375,195.265380859375,61.63232421875,1,18.2445068359375,115.94482421875,-309.83837890625,2,71.3123779296875,117.65185546875,-312.244140625,3,196.6649169921875,195.975830078125,50.777587890625,0,0,0,0,0,0,0,0,0,0,0
