t,x,y,z,q0,q1,q2,q3,wx,wy,wz,ax,ay,az,dutyR,dutyL,Vbatt
0.00000000000000000,0.01151133179201864,0.07893217867355173,0.03125508756685103,0.10438609749014452,-0.64908081232952131,0.60209034785033722,0.45308371714496731,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.01004338264465332,0.01151133179201864,0.07893217867355173,0.03125508756685103,0.62555558912550391,-0.00255280557277270,0.00439212943771180,0.78016305814653497,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.01999855041503906,0.01144210036894800,0.07894172454131466,0.03131774503337072,0.62559710726669693,-0.00247816625205797,0.00437584701269339,0.78013009814676992,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.02999734878540039,0.01148776021438852,0.07895243932807915,0.03132451470439793,0.62556220204722179,-0.00255102681520695,0.00417585373821036,0.78015894911074102,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.03998422622680664,0.01147554528918727,0.07892646906422478,0.03130576270321273,0.62556297863865096,-0.00255282096121118,0.00433468660921645,0.78015745420644333,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.05007123947143555,0.01149099419617824,0.07890705529670267,0.03131819743643665,0.62554613644136092,-0.00262230834460968,0.00426604709195727,0.78017110656857902,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.06001067161560059,0.01146392543480011,0.07891973069643315,0.03129741311292145,0.62554212423850164,-0.00258809110055831,0.00434735120343241,0.78017398900831902,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.06999564170837402,0.01144896358664118,0.07888973274735303,0.03130741321903088,0.62553800521847325,-0.00255195306335167,0.00450476424930716,0.78017651763041052,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.07999134063720703,0.01146553134214409,0.07889436084172301,0.03133524362019692,0.62552508201547674,-0.00259601683085798,0.00429741888916662,0.78018790342906275,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
0.08997106552124023,0.01145763777991820,0.07890418753704637,0.03130889611599339,0.62553767059644494,-0.00256269262642299,0.00435863375237616,0.78017758080009503,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
